t,Date,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,mineral_N_fertilization_rate
2000,10/03/1999,70,20,6.6,0,6.778787879,0.86,360,1.2,0
2001,10/03/1999,70,21,6.3,0,6.684848485,0.85,360,1.2,0
2002,10/03/1999,70,22,6.4,0,6.587878788,0.83,360,1.2,0
2003,10/03/1999,70,23,6.2,0,6.493939394,0.82,360,1.2,0
2004,10/03/1999,70,24,5.8,0,6.418181818,0.83,360,3,0
2005,11/03/1999,71,1,5.1,0,6.433333333,0.86,360,3,0
2006,11/03/1999,71,2,4.1,0,6.496969697,0.87,360,3,0
2007,11/03/1999,71,3,3.9,0,6.615151515,0.9,360,3,0
2008,11/03/1999,71,4,4.2,0,6.803030303,0.91,360,3,0
2009,11/03/1999,71,5,4,0,7.036363636,0.9,360,3,0
2010,11/03/1999,71,6,3.8,0,7.306060606,0.91,360,3,0
2011,11/03/1999,71,7,4.4,33.66666667,7.596969697,0.9,360,3,0
2012,11/03/1999,71,8,7.1,291.7777778,7.909090909,0.82,360,3,0
2013,11/03/1999,71,9,8.4,572.3333333,8.178787879,0.79,360,3,0
2014,11/03/1999,71,10,10.1,628.4444444,8.390909091,0.76,360,3,0
2015,11/03/1999,71,11,12.3,1268.111111,8.545454545,0.71,360,3,0
2016,11/03/1999,71,12,13.5,1245.666667,8.657575758,0.69,360,3,0
2017,11/03/1999,71,13,14.7,1178.333333,8.757575758,0.69,360,3,0
2018,11/03/1999,71,14,15.5,1088.555556,8.839393939,0.63,360,3,0
2019,11/03/1999,71,15,16,864.1111111,8.890909091,0.66,360,3,0
2020,11/03/1999,71,16,14.9,617.2222222,8.918181818,0.69,360,3,0
2021,11/03/1999,71,17,13.4,269.3333333,8.912121212,0.73,360,3,0
2022,11/03/1999,71,18,11.9,44.88888889,8.866666667,0.8,360,3,0
2023,11/03/1999,71,19,10.6,0,8.83030303,0.86,360,3,0
2024,11/03/1999,71,20,10.7,0,8.812121212,0.87,360,3,0
2025,11/03/1999,71,21,10.5,0,8.803030303,0.87,360,3,0
2026,11/03/1999,71,22,10.7,0,8.784848485,0.84,360,3,0
2027,11/03/1999,71,23,10.4,0,8.757575758,0.85,360,3,0
2028,11/03/1999,71,24,9.6,0,8.754545455,0.86,360,2.1,0
2029,12/03/1999,72,1,8.4,0,8.83030303,0.9,360,2.1,0
2030,12/03/1999,72,2,7.4,0,8.993939394,0.92,360,2.1,0
2031,12/03/1999,72,3,7,0,9.284848485,0.93,360,2.1,0
2032,12/03/1999,72,4,6.6,0,9.627272727,0.94,360,2.1,0
2033,12/03/1999,72,5,6,0,10,0.95,360,2.1,0
2034,12/03/1999,72,6,5.4,0,10.38787879,0.96,360,2.1,0
2035,12/03/1999,72,7,6.3,44.88888889,10.80606061,0.97,360,2.1,0
2036,12/03/1999,72,8,8.7,258.1111111,11.23030303,0.96,360,2.1,0
2037,12/03/1999,72,9,11.2,505,11.61515152,0.87,360,2.1,0
2038,12/03/1999,72,10,14.7,830.4444444,11.8969697,0.73,360,2.1,0
2039,12/03/1999,72,11,15.4,886.5555556,12.09090909,0.61,360,2.1,0
2040,12/03/1999,72,12,16.2,841.6666667,12.20909091,0.61,360,2.1,0
2041,12/03/1999,72,13,17,987.5555556,12.25757576,0.61,360,2.1,0
2042,12/03/1999,72,14,17.8,1032.444444,12.25454545,0.6,360,2.1,0
2043,12/03/1999,72,15,17.8,796.7777778,12.21818182,0.6,360,2.1,0
2044,12/03/1999,72,16,17.1,460.1111111,12.13030303,0.62,360,2.1,0
2045,12/03/1999,72,17,16.4,224.4444444,12,0.64,360,2.1,0
2046,12/03/1999,72,18,14.8,33.66666667,11.88484848,0.69,360,2.1,0
2047,12/03/1999,72,19,14,0,11.8,0.73,360,2.1,0
2048,12/03/1999,72,20,13.9,0,11.73636364,0.74,360,2.1,0
2049,12/03/1999,72,21,13.4,0,11.70606061,0.74,360,2.1,0
2050,12/03/1999,72,22,13.5,0,11.65454545,0.74,360,2.1,0
2051,12/03/1999,72,23,12.6,0,11.59090909,0.79,360,2.1,0
2052,12/03/1999,72,24,11.7,0,11.52727273,0.76,360,1.8,0
2053,13/03/1999,73,1,11.1,0,11.50606061,0.78,360,1.8,0
2054,13/03/1999,73,2,10.6,0,11.53939394,0.79,360,1.8,0
2055,13/03/1999,73,3,9.8,0,11.65454545,0.81,360,1.8,0
2056,13/03/1999,73,4,9.6,0,11.83030303,0.82,360,1.8,0
2057,13/03/1999,73,5,9,0,12.06060606,0.82,360,1.8,0
2058,13/03/1999,73,6,8.4,0,12.28181818,0.83,360,1.8,0
2059,13/03/1999,73,7,8.6,44.88888889,12.51818182,0.86,360,1.8,0
2060,13/03/1999,73,8,9.7,336.6666667,12.77878788,0.83,360,1.8,0
2061,13/03/1999,73,9,10.7,359.1111111,12.98484848,0.84,360,1.8,0
2062,13/03/1999,73,10,12.2,864.1111111,13.10606061,0.74,360,1.8,0
2063,13/03/1999,73,11,13.2,987.5555556,13.13030303,0.7,360,1.8,0
2064,13/03/1999,73,12,14.6,1155.888889,13.02727273,0.72,360,1.8,0
2065,13/03/1999,73,13,13.9,1189.555556,12.88484848,0.65,360,1.8,0
2066,13/03/1999,73,14,13.8,976.3333333,12.7030303,0.69,360,1.8,0
2067,13/03/1999,73,15,14,572.3333333,12.49090909,0.74,360,1.8,0
2068,13/03/1999,73,16,13.1,314.2222222,12.24848485,0.78,360,1.8,0
2069,13/03/1999,73,17,12.7,134.6666667,11.98787879,0.8,360,1.8,0
2070,13/03/1999,73,18,12,22.44444444,11.73636364,0.8,360,1.8,0
2071,13/03/1999,73,19,11.3,0,11.51212121,0.83,360,1.8,0
2072,13/03/1999,73,20,10.7,0,11.31818182,0.83,360,1.8,0
2073,13/03/1999,73,21,10.2,0,11.11515152,0.82,360,1.8,0
2074,13/03/1999,73,22,10,0,10.91515152,0.76,360,1.8,0
2075,13/03/1999,73,23,9.8,0,10.7,0.71,360,1.8,0
2076,13/03/1999,73,24,9.2,0,10.49090909,0.71,360,1.8,0
2077,14/03/1999,74,1,8.8,0,10.36666667,0.72,360,1.8,0
2078,14/03/1999,74,2,9,0,10.31515152,0.71,360,1.8,0
2079,14/03/1999,74,3,8.4,0,10.35454545,0.74,360,1.8,0
2080,14/03/1999,74,4,7.3,0,10.42121212,0.78,360,1.8,0
2081,14/03/1999,74,5,7.3,0,10.54242424,0.8,360,1.8,0
2082,14/03/1999,74,6,6.3,0,10.69393939,0.85,360,1.8,0
2083,14/03/1999,74,7,6.6,44.88888889,10.86060606,0.84,360,1.8,0
2084,14/03/1999,74,8,8.5,235.6666667,11.05757576,0.81,360,1.8,0
2085,14/03/1999,74,9,10,460.1111111,11.22727273,0.74,360,1.8,0
2086,14/03/1999,74,10,12.4,998.7777778,11.32727273,0.64,360,1.8,0
2087,14/03/1999,74,11,12.8,1212,11.31212121,0.57,360,1.8,0
2088,14/03/1999,74,12,13.8,1346.666667,11.21818182,0.53,360,1.8,0
2089,14/03/1999,74,13,14.6,1346.666667,11.07272727,0.53,360,1.8,0
2090,14/03/1999,74,14,14.5,1234.444444,10.85454545,0.52,360,1.8,0
2091,14/03/1999,74,15,14.9,987.5555556,10.63030303,0.54,360,1.8,0
2092,14/03/1999,74,16,14.2,718.2222222,10.3969697,0.52,360,1.8,0
2093,14/03/1999,74,17,13,381.5555556,10.13030303,0.59,360,1.8,0
2094,14/03/1999,74,18,10.2,56.11111111,9.884848485,0.7,360,1.8,0
2095,14/03/1999,74,19,9.1,0,9.639393939,0.75,360,1.8,0
2096,14/03/1999,74,20,8.4,0,9.396969697,0.75,360,1.8,0
2097,14/03/1999,74,21,7.4,0,9.160606061,0.81,360,1.8,0
2098,14/03/1999,74,22,6.5,0,8.921212121,0.83,360,1.8,0
2099,14/03/1999,74,23,6.1,0,8.742424242,0.83,360,1.8,0
2100,14/03/1999,74,24,5.2,0,8.575757576,0.84,360,1.5,0
2101,15/03/1999,75,1,5,0,8.466666667,0.84,360,1.5,0
2102,15/03/1999,75,2,4.6,0,8.445454545,0.86,360,1.5,0
2103,15/03/1999,75,3,4,0,8.487878788,0.87,360,1.5,0
2104,15/03/1999,75,4,3.5,0,8.584848485,0.9,360,1.5,0
2105,15/03/1999,75,5,2.8,0,8.727272727,0.89,360,1.5,0
2106,15/03/1999,75,6,4.3,0,8.933333333,0.86,360,1.5,0
2107,15/03/1999,75,7,4.5,67.33333333,9.16969697,0.83,360,1.5,0
2108,15/03/1999,75,8,6.2,347.8888889,9.427272727,0.78,360,1.5,0
2109,15/03/1999,75,9,8.5,673.3333333,9.645454545,0.71,360,1.5,0
2110,15/03/1999,75,10,10.2,1010,9.766666667,0.68,360,1.5,0
2111,15/03/1999,75,11,12.2,1212,9.772727273,0.64,360,1.5,0
2112,15/03/1999,75,12,13.1,1313,9.657575758,0.63,360,1.5,0
2113,15/03/1999,75,13,14.1,1324.222222,9.518181818,0.59,360,1.5,0
2114,15/03/1999,75,14,15.1,1200.777778,9.336363636,0.57,360,1.5,0
2115,15/03/1999,75,15,14.8,965.1111111,9.136363636,0.56,360,1.5,0
2116,15/03/1999,75,16,13.8,662.1111111,8.881818182,0.55,360,1.5,0
2117,15/03/1999,75,17,12.5,325.4444444,8.603030303,0.62,360,1.5,0
2118,15/03/1999,75,18,10.2,56.11111111,8.324242424,0.74,360,1.5,0
2119,15/03/1999,75,19,8.6,0,8.057575758,0.82,360,1.5,0
2120,15/03/1999,75,20,8.2,0,7.875757576,0.83,360,1.5,0
2121,15/03/1999,75,21,7.8,0,7.690909091,0.85,360,1.5,0
2122,15/03/1999,75,22,8,0,7.542424242,0.83,360,1.5,0
2123,15/03/1999,75,23,6.1,0,7.403030303,0.85,360,1.5,0
2124,15/03/1999,75,24,5.7,0,7.293939394,0.89,360,1.5,0
2125,16/03/1999,76,1,5,0,7.296969697,0.9,360,1.5,0
2126,16/03/1999,76,2,4.2,0,7.393939394,0.92,360,1.5,0
2127,16/03/1999,76,3,4.2,0,7.527272727,0.93,360,1.5,0
2128,16/03/1999,76,4,3,0,7.727272727,0.94,360,1.5,0
2129,16/03/1999,76,5,3.5,0,8,0.95,360,1.5,0
2130,16/03/1999,76,6,2.8,0,8.318181818,0.95,360,1.5,0
2131,16/03/1999,76,7,2.9,78.55555556,8.657575758,0.95,360,1.5,0
2132,16/03/1999,76,8,6.2,336.6666667,8.957575758,0.92,360,1.5,0
2133,16/03/1999,76,9,8.4,628.4444444,9.242424242,0.83,360,1.5,0
2134,16/03/1999,76,10,9.4,909,9.43030303,0.75,360,1.5,0
2135,16/03/1999,76,11,11.2,1144.666667,9.496969697,0.67,360,1.5,0
2136,16/03/1999,76,12,13,1290.555556,9.451515152,0.6,360,1.5,0
2137,16/03/1999,76,13,14,1290.555556,9.348484848,0.55,360,1.5,0
2138,16/03/1999,76,14,14,1178.333333,9.178787879,0.49,360,1.5,0
2139,16/03/1999,76,15,14.2,965.1111111,8.951515152,0.52,360,1.5,0
